fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,texto_matricula
1603,person,0.5871577858924866,38,834,280,871,381,N/A,N/A
1603,person,0.7674799561500549,50,328,270,404,440,N/A,N/A
1603,car,0.7223894000053406,55,1229,308,1306,381,N/A,N/A
1603,car,0.45985445380210876,56,1298,311,1339,352,N/A,N/A
1603,car,0.713296115398407,40,1429,321,1512,382,N/A,N/A
1604,car,0.8003480434417725,44,1079,306,1197,391,N/A,N/A
1604,person,0.5726735591888428,38,836,280,871,382,N/A,N/A
1604,person,0.7829087376594543,50,326,269,403,440,N/A,N/A
1604,car,0.7180490493774414,55,1230,307,1309,382,N/A,N/A
1604,car,0.7112302184104919,40,1431,321,1512,382,N/A,N/A
1605,car,0.7994346618652344,44,1074,306,1193,392,N/A,N/A
1605,person,0.5742580890655518,38,837,280,871,381,N/A,N/A
1605,person,0.45706549286842346,31,795,285,830,376,N/A,N/A
1605,person,0.8158047199249268,50,323,270,400,439,N/A,N/A
1605,car,0.7164634466171265,55,1231,307,1311,384,N/A,N/A
1605,car,0.7173841595649719,40,1431,321,1512,382,N/A,N/A
1606,car,0.7927488088607788,44,1069,305,1196,394,N/A,N/A
1606,person,0.5353946685791016,38,838,280,871,381,N/A,N/A
1606,person,0.4759311378002167,31,796,286,831,377,N/A,N/A
1606,person,0.8199430108070374,50,320,273,397,438,N/A,N/A
1606,car,0.737174391746521,55,1231,306,1314,384,N/A,N/A
1606,car,0.7077153325080872,40,1429,321,1512,382,N/A,N/A
1607,car,0.7709396481513977,44,1066,304,1198,395,N/A,N/A
1607,person,0.5853647589683533,38,839,280,873,380,N/A,N/A
1607,person,0.5054254531860352,31,798,285,832,378,N/A,N/A
1607,person,0.815179169178009,50,318,271,392,438,N/A,N/A
1607,car,0.7364208102226257,55,1231,305,1314,385,N/A,N/A
1607,car,0.7070546746253967,40,1431,321,1512,382,N/A,N/A
1608,car,0.7373952865600586,44,1063,304,1203,396,N/A,N/A
1608,person,0.656603217124939,38,840,269,875,379,N/A,N/A
1608,person,0.7825747132301331,50,315,270,381,438,N/A,N/A
1608,car,0.7405943274497986,55,1230,305,1315,386,N/A,N/A
1608,car,0.4196009337902069,57,1389,323,1434,377,N/A,N/A
1608,car,0.71491539478302,40,1432,321,1512,382,N/A,N/A
1609,car,0.7399294376373291,44,1059,305,1207,398,N/A,N/A
1609,person,0.5531330704689026,38,842,266,875,379,N/A,N/A
1609,person,0.7666339874267578,50,312,272,374,438,N/A,N/A
1609,car,0.7520636916160583,55,1231,305,1317,386,N/A,N/A
1609,car,0.7167956233024597,40,1433,321,1512,382,N/A,N/A
1609,car,0.6279978156089783,59,1342,320,1383,352,N/A,N/A
1610,car,0.7889757752418518,44,1055,305,1207,399,N/A,N/A
1610,person,0.4447469413280487,38,843,270,875,378,N/A,N/A
1610,person,0.6969345211982727,50,306,271,368,440,N/A,N/A
1610,car,0.7596336007118225,55,1231,304,1319,387,N/A,N/A
1610,car,0.7190639972686768,40,1434,321,1512,382,N/A,N/A
1610,car,0.6443254351615906,59,1342,320,1384,352,N/A,N/A
1611,car,0.830409049987793,44,1051,305,1209,400,N/A,N/A
1611,person,0.6165176630020142,38,844,279,876,378,N/A,N/A
1611,person,0.49527621269226074,31,803,296,834,377,N/A,N/A
1611,person,0.7619118094444275,50,298,271,364,441,N/A,N/A
1611,car,0.7715617418289185,55,1232,304,1319,387,N/A,N/A
1611,car,0.7098774909973145,40,1434,321,1512,382,N/A,N/A
1611,car,0.6003181338310242,59,1343,320,1383,352,N/A,N/A
1612,car,0.8067401051521301,44,1047,305,1207,401,matrícula,N/A
1612,car,0.8067401051521301,44,1047,305,1207,401,N/A,N/A
1612,person,0.651770293712616,38,844,282,876,379,N/A,N/A
1612,person,0.5238707661628723,31,803,295,834,377,N/A,N/A
1612,person,0.7260867953300476,50,289,268,363,443,N/A,N/A
1612,car,0.7565383315086365,55,1233,304,1320,388,N/A,N/A
1612,car,0.7150717377662659,40,1433,321,1512,382,N/A,N/A
1612,car,0.5919206142425537,59,1343,320,1382,351,N/A,N/A
1613,car,0.8560697436332703,44,1043,305,1190,402,matrícula,N/A
1613,car,0.8560697436332703,44,1043,305,1190,402,N/A,N/A
1613,person,0.6767383813858032,38,845,285,877,379,N/A,N/A
1613,person,0.6020546555519104,31,804,297,835,378,N/A,N/A
1613,person,0.7424218654632568,50,281,267,359,443,N/A,N/A
1613,car,0.7602717280387878,55,1233,304,1321,389,N/A,N/A
1613,car,0.7077906727790833,40,1433,321,1512,382,N/A,N/A
1613,car,0.5533316731452942,59,1344,321,1382,351,N/A,N/A
1614,car,0.8467720150947571,44,1040,305,1180,403,matrícula,N/A
1614,car,0.8467720150947571,44,1040,305,1180,403,N/A,N/A
1614,person,0.6154282093048096,38,846,286,877,377,N/A,N/A
1614,person,0.43728119134902954,31,805,297,835,376,N/A,N/A
1614,person,0.7514131665229797,50,275,268,355,442,N/A,N/A
1614,car,0.785784125328064,55,1233,304,1321,391,N/A,N/A
1614,car,0.7109623551368713,40,1433,322,1512,382,N/A,N/A
1614,car,0.587195098400116,59,1344,321,1382,351,N/A,N/A
1615,car,0.8391359448432922,44,1036,305,1172,404,matrícula,N/A
1615,car,0.8391359448432922,44,1036,305,1172,404,N/A,N/A
1615,person,0.5691013932228088,38,846,286,877,373,N/A,N/A
1615,person,0.4810202717781067,31,806,294,836,376,N/A,N/A
1615,person,0.8185752630233765,50,266,265,355,442,N/A,N/A
1615,car,0.7583540081977844,55,1233,305,1322,392,N/A,N/A
1615,car,0.7077358961105347,40,1433,322,1512,382,N/A,N/A
1615,car,0.5404726266860962,59,1345,321,1382,351,N/A,N/A
1616,car,0.8531465530395508,44,1030,304,1169,406,matrícula,N/A
1616,car,0.8531465530395508,44,1030,304,1169,406,N/A,N/A
1616,person,0.566745936870575,38,846,282,879,378,N/A,N/A
1616,person,0.436082661151886,31,806,293,837,376,N/A,N/A
1616,person,0.7486134767532349,50,263,262,353,443,N/A,N/A
1616,car,0.7394019365310669,55,1233,305,1323,392,N/A,N/A
1616,car,0.4152768850326538,57,1378,323,1412,373,N/A,N/A
1616,car,0.7096368670463562,40,1433,322,1512,382,N/A,N/A
1616,car,0.5770639777183533,59,1345,321,1381,350,N/A,N/A
1617,car,0.861323356628418,44,1023,304,1166,408,matrícula,N/A
1617,car,0.861323356628418,44,1023,304,1166,408,N/A,N/A
1617,person,0.5708490014076233,38,846,280,880,378,N/A,N/A
1617,person,0.4456023573875427,31,807,293,837,376,N/A,N/A
1617,person,0.6718829274177551,50,268,263,350,445,N/A,N/A
1617,car,0.7680564522743225,55,1233,304,1322,393,N/A,N/A
1617,car,0.7074249982833862,40,1433,322,1512,383,N/A,N/A
1617,car,0.5904118418693542,59,1346,322,1381,350,N/A,N/A
1617,car,0.6115177869796753,60,1154,314,1204,352,N/A,N/A
1618,car,0.8644126653671265,44,1018,303,1164,409,matrícula,N/A
1618,car,0.8644126653671265,44,1018,303,1164,409,N/A,N/A
1618,person,0.6138538718223572,38,844,266,883,378,N/A,N/A
1618,person,0.7196819186210632,50,263,260,346,445,N/A,N/A
1618,car,0.7763422131538391,55,1234,304,1322,393,N/A,N/A
1618,car,0.41472190618515015,57,1378,323,1412,372,N/A,N/A
1618,car,0.7125331163406372,40,1433,322,1512,382,N/A,N/A
1618,car,0.6019643545150757,59,1345,321,1380,348,N/A,N/A
1618,car,0.6424461007118225,60,1153,315,1204,352,N/A,N/A
1619,car,0.8656136393547058,44,1014,304,1162,410,matrícula,N/A
1619,car,0.8656136393547058,44,1014,304,1162,410,N/A,N/A
1619,person,0.5767570734024048,38,844,260,886,378,N/A,N/A
1619,person,0.7547681331634521,50,259,260,338,447,N/A,N/A
1619,car,0.7373564839363098,55,1234,304,1323,394,matrícula,N/A
1619,car,0.7373564839363098,55,1234,304,1323,394,N/A,N/A
1619,car,0.4009096622467041,57,1378,323,1412,371,N/A,N/A
1619,car,0.7101745009422302,40,1433,322,1512,383,N/A,N/A
1619,car,0.5988362431526184,59,1344,321,1379,348,N/A,N/A
1619,car,0.6338997483253479,60,1153,315,1204,352,N/A,N/A
1620,car,0.8770865201950073,44,1009,304,1159,411,matrícula,N/A
1620,car,0.8770865201950073,44,1009,304,1159,411,N/A,N/A
1620,person,0.5919815897941589,38,844,260,887,379,N/A,N/A
1620,person,0.7456900477409363,50,256,261,329,447,N/A,N/A
1620,car,0.7203068137168884,55,1234,304,1323,395,N/A,N/A
1620,car,0.4553259313106537,57,1377,323,1416,371,N/A,N/A
1620,car,0.7118753790855408,40,1433,322,1512,382,N/A,N/A
1620,car,0.5693403482437134,59,1345,321,1378,348,N/A,N/A
1620,car,0.677711546421051,60,1153,315,1204,351,N/A,N/A
1621,car,0.8664214015007019,44,1003,305,1159,412,matrícula,N/A
1621,car,0.8664214015007019,44,1003,305,1159,412,N/A,N/A
1621,person,0.5673816800117493,38,845,257,887,380,N/A,N/A
1621,person,0.8035244941711426,50,257,258,324,448,N/A,N/A
1621,car,0.7256027460098267,55,1233,304,1324,396,matrícula,N/A
1621,car,0.7256027460098267,55,1233,304,1324,396,N/A,N/A
1621,car,0.7084420323371887,40,1432,322,1512,383,N/A,N/A
1621,car,0.5050718784332275,59,1344,321,1376,350,N/A,N/A
1621,car,0.769943118095398,60,1149,315,1204,351,N/A,N/A
1622,car,0.8504661917686462,44,996,305,1156,416,matrícula,N/A
1622,car,0.8504661917686462,44,996,305,1156,416,N/A,N/A
1622,person,0.5037699937820435,38,846,255,887,381,N/A,N/A
1622,person,0.7150468230247498,50,257,255,319,448,N/A,N/A
1622,car,0.7397637367248535,55,1233,304,1326,398,matrícula,N/A
1622,car,0.7397637367248535,55,1233,304,1326,398,N/A,N/A
1622,car,0.7158679366111755,40,1432,322,1512,383,N/A,N/A
1622,car,0.42763134837150574,59,1343,321,1375,350,N/A,N/A
1622,car,0.7724025249481201,60,1147,317,1204,354,N/A,N/A
1623,car,0.8548606038093567,44,991,305,1153,417,matrícula,N/A
1623,car,0.8548606038093567,44,991,305,1153,417,N/A,N/A
1623,person,0.5260996222496033,38,846,263,887,381,N/A,N/A
1623,person,0.7491748332977295,50,254,259,314,448,N/A,N/A
1623,car,0.7306113839149475,55,1233,305,1328,399,matrícula,N/A
1623,car,0.7306113839149475,55,1233,305,1328,399,N/A,N/A
1623,car,0.7157323956489563,40,1432,322,1512,382,N/A,N/A
1623,car,0.4641259014606476,59,1341,321,1378,352,N/A,N/A
1623,car,0.7386977076530457,60,1145,319,1204,356,N/A,N/A
1624,car,0.831271231174469,44,986,304,1149,419,matrícula,N/A
1624,car,0.831271231174469,44,986,304,1149,419,N/A,N/A
1624,person,0.4941697120666504,38,847,270,886,380,N/A,N/A
1624,person,0.43032804131507874,31,811,294,840,372,N/A,N/A
1624,person,0.7367320656776428,50,250,261,311,449,N/A,N/A
1624,car,0.7483770251274109,55,1233,305,1330,400,matrícula,N/A
1624,car,0.7483770251274109,55,1233,305,1330,400,N/A,N/A
1624,car,0.5065063834190369,57,1368,322,1414,367,N/A,N/A
1624,car,0.7189943194389343,40,1432,322,1512,383,N/A,N/A
1624,car,0.4460884630680084,59,1339,321,1378,352,N/A,N/A
1624,car,0.7156493663787842,60,1144,319,1203,357,N/A,N/A
1625,car,0.8525259494781494,44,980,303,1147,421,matrícula,N/A
1625,car,0.8525259494781494,44,980,303,1147,421,N/A,N/A
1625,person,0.5509177446365356,38,848,273,887,380,N/A,N/A
1625,person,0.4091079831123352,31,811,293,841,374,N/A,N/A
1625,person,0.5413317084312439,50,244,264,309,450,N/A,N/A
1625,car,0.7845491766929626,55,1233,304,1330,401,matrícula,N/A
1625,car,0.7845491766929626,55,1233,304,1330,401,N/A,N/A
1625,car,0.49843090772628784,57,1368,322,1403,365,N/A,N/A
1625,car,0.7114118933677673,40,1432,322,1512,383,N/A,N/A
1625,car,0.4624568819999695,59,1337,320,1379,353,N/A,N/A
1625,car,0.6962150931358337,60,1144,317,1203,356,N/A,N/A
1626,car,0.862497091293335,44,972,303,1143,423,matrícula,N/A
1626,car,0.862497091293335,44,972,303,1143,423,N/A,N/A
1626,person,0.6063218116760254,38,849,269,887,379,N/A,N/A
1626,person,0.4838913679122925,31,811,293,841,376,N/A,N/A
1626,person,0.7675765752792358,50,233,261,308,449,N/A,N/A
1626,car,0.8182258009910583,55,1233,305,1331,401,matrícula,N/A
1626,car,0.8182258009910583,55,1233,305,1331,401,N/A,N/A
1626,car,0.7105551362037659,40,1432,322,1512,382,N/A,N/A
1626,car,0.40634554624557495,59,1335,320,1380,354,N/A,N/A
1626,car,0.7051857113838196,60,1142,315,1203,356,N/A,N/A
1627,car,0.8730897307395935,44,965,303,1141,425,matrícula,N/A
1627,car,0.8730897307395935,44,965,303,1141,425,N/A,N/A
1627,person,0.6232743263244629,38,849,266,888,379,N/A,N/A
1627,person,0.4443802237510681,31,811,292,842,377,N/A,N/A
1627,person,0.521090567111969,50,227,260,308,448,N/A,N/A
1627,car,0.8290283679962158,55,1233,305,1333,402,matrícula,N/A
1627,car,0.8290283679962158,55,1233,305,1333,402,N/A,N/A
1627,car,0.7140082120895386,40,1432,322,1512,382,N/A,N/A
1627,car,0.7497981190681458,60,1141,316,1202,357,N/A,N/A
1628,car,0.859115481376648,44,957,302,1138,427,matrícula,N/A
1628,car,0.859115481376648,44,957,302,1138,427,N/A,N/A
1628,person,0.6208895444869995,38,850,271,888,380,N/A,N/A
1628,person,0.43732309341430664,31,811,293,843,377,N/A,N/A
1628,person,0.6864029765129089,50,218,264,307,449,N/A,N/A
1628,car,0.8416720032691956,55,1233,305,1335,403,matrícula,N/A
1628,car,0.8416720032691956,55,1233,305,1335,403,N/A,N/A
1628,car,0.7121306657791138,40,1432,322,1512,382,N/A,N/A
1628,car,0.740475594997406,60,1140,318,1201,358,N/A,N/A
1629,car,0.8725626468658447,44,949,302,1135,429,matrícula,N/A
1629,car,0.8725626468658447,44,949,302,1135,429,N/A,N/A
1629,person,0.5994487404823303,38,851,266,889,380,N/A,N/A
1629,person,0.7385232448577881,50,215,264,306,450,N/A,N/A
1629,car,0.845600426197052,55,1233,304,1337,404,matrícula,N/A
1629,car,0.845600426197052,55,1233,304,1337,404,N/A,N/A
1629,car,0.4261073172092438,57,1364,321,1390,367,N/A,N/A
1629,car,0.7168685793876648,40,1432,322,1512,382,N/A,N/A
1629,car,0.44937601685523987,59,1334,319,1388,358,N/A,N/A
1629,car,0.7094570398330688,60,1139,319,1200,358,N/A,N/A
1630,car,0.8830931782722473,44,941,301,1135,431,matrícula,N/A
1630,car,0.8830931782722473,44,941,301,1135,431,N/A,N/A
1630,person,0.5807690024375916,38,852,268,889,379,N/A,N/A
1630,person,0.7113009691238403,50,215,264,303,449,N/A,N/A
1630,car,0.8481152653694153,55,1233,303,1338,405,N/A,N/A
1630,car,0.41824835538864136,57,1360,320,1388,365,N/A,N/A
1630,car,0.7183128595352173,40,1432,322,1512,382,N/A,N/A
1630,car,0.46270784735679626,59,1337,320,1387,359,N/A,N/A
1630,car,0.7309247255325317,60,1139,319,1199,358,N/A,N/A
1631,car,0.8556918501853943,44,931,300,1128,433,matrícula,N/A
1631,car,0.8556918501853943,44,931,300,1128,433,N/A,N/A
1631,person,0.5726467370986938,38,854,273,888,378,N/A,N/A
1631,person,0.7469886541366577,50,211,264,299,450,N/A,N/A
1631,car,0.8469536900520325,55,1233,301,1338,405,matrícula,N/A
1631,car,0.8469536900520325,55,1233,301,1338,405,N/A,N/A
1631,car,0.44265517592430115,57,1358,320,1387,363,N/A,N/A
1631,car,0.7162284851074219,40,1432,322,1512,382,N/A,N/A
1631,car,0.4416394829750061,59,1340,320,1386,359,N/A,N/A
1631,car,0.7458206415176392,60,1137,320,1198,359,N/A,N/A
1632,car,0.854003369808197,44,922,300,1122,437,matrícula,N/A
1632,car,0.854003369808197,44,922,300,1122,437,N/A,N/A
1632,person,0.5929359197616577,38,855,279,889,378,N/A,N/A
1632,person,0.4582521617412567,31,814,292,845,375,N/A,N/A
1632,person,0.534655749797821,50,210,265,294,451,N/A,N/A
1632,car,0.838697612285614,55,1233,300,1339,406,matrícula,N/A
1632,car,0.838697612285614,55,1233,300,1339,406,N/A,N/A
1632,car,0.5061031579971313,57,1357,321,1387,363,N/A,N/A
1632,car,0.7186450362205505,40,1432,322,1512,382,N/A,N/A
1632,car,0.448949933052063,59,1342,320,1386,359,N/A,N/A
1632,car,0.7614853382110596,60,1137,318,1198,359,N/A,N/A
1633,car,0.8406440019607544,44,913,301,1118,441,matrícula,Iut
1633,car,0.8406440019607544,44,913,301,1118,441,N/A,N/A
1633,person,0.5885884761810303,38,857,285,889,377,N/A,N/A
1633,person,0.4564940631389618,31,815,292,846,375,N/A,N/A
1633,person,0.47936657071113586,50,206,272,283,451,N/A,N/A
1633,car,0.8358190655708313,55,1233,300,1341,408,matrícula,N/A
1633,car,0.8358190655708313,55,1233,300,1341,408,N/A,N/A
1633,car,0.4545630216598511,57,1358,321,1387,362,N/A,N/A
1633,car,0.7233929634094238,40,1432,322,1512,382,N/A,N/A
1633,car,0.7543447613716125,60,1137,318,1199,359,N/A,N/A
1634,car,0.8756924867630005,44,901,298,1112,444,matrícula,Iut
1634,car,0.8756924867630005,44,901,298,1112,444,N/A,N/A
1634,person,0.5627917647361755,38,858,285,890,376,N/A,N/A
1634,person,0.4748714566230774,31,816,293,847,375,N/A,N/A
1634,person,0.5763970613479614,50,200,271,272,452,N/A,N/A
1634,car,0.8472490906715393,55,1233,301,1342,409,matrícula,N/A
1634,car,0.8472490906715393,55,1233,301,1342,409,N/A,N/A
1634,car,0.5069026947021484,57,1355,321,1386,362,N/A,N/A
1634,car,0.7199781537055969,40,1432,322,1512,382,N/A,N/A
1634,car,0.5041980147361755,59,1344,320,1384,359,N/A,N/A
1634,car,0.7526766657829285,60,1138,317,1199,360,N/A,N/A
1635,car,0.8917977213859558,44,891,298,1107,449,matrícula,Iut
1635,car,0.8917977213859558,44,891,298,1107,449,N/A,N/A
1635,person,0.5124542117118835,38,859,287,890,376,N/A,N/A
1635,person,0.6844746470451355,50,194,263,263,453,N/A,N/A
1635,car,0.8528822660446167,55,1233,300,1344,410,matrícula,N/A
1635,car,0.8528822660446167,55,1233,300,1344,410,N/A,N/A
1635,car,0.7273094058036804,40,1432,322,1512,382,N/A,N/A
1635,car,0.5449277758598328,59,1344,320,1383,361,N/A,N/A
1635,car,0.7406432032585144,60,1137,316,1199,360,N/A,N/A
1636,car,0.8807297945022583,44,879,298,1102,453,matrícula,Lmd
1636,car,0.8807297945022583,44,879,298,1102,453,N/A,N/A
1636,person,0.5275753140449524,38,860,285,892,377,N/A,N/A
1636,person,0.5125302076339722,31,817,291,848,375,N/A,N/A
1636,person,0.7372108697891235,50,186,266,257,454,N/A,N/A
1636,car,0.8412250876426697,55,1232,298,1345,411,matrícula,N/A
1636,car,0.8412250876426697,55,1232,298,1345,411,N/A,N/A
1636,car,0.7261008024215698,40,1432,322,1512,382,N/A,N/A
1636,car,0.5698993802070618,59,1344,320,1382,362,N/A,N/A
1636,car,0.716032087802887,60,1134,316,1200,360,N/A,N/A
1637,car,0.8889670968055725,44,865,296,1097,457,matrícula,Lmd
1637,car,0.8889670968055725,44,865,296,1097,457,N/A,N/A
1637,person,0.4842771291732788,38,860,288,891,371,N/A,N/A
1637,person,0.48887401819229126,31,818,292,848,376,N/A,N/A
1637,person,0.7931442856788635,50,183,260,253,456,N/A,N/A
1637,car,0.853571355342865,55,1232,298,1347,413,matrícula,N/A
1637,car,0.853571355342865,55,1232,298,1347,413,N/A,N/A
1637,car,0.7271724939346313,40,1432,322,1512,382,N/A,N/A
1637,car,0.4097658693790436,59,1345,321,1382,363,N/A,N/A
1637,car,0.7099527716636658,60,1134,316,1200,361,N/A,N/A
1638,car,0.8996891379356384,44,851,295,1092,461,matrícula,Lmd
1638,car,0.8996891379356384,44,851,295,1092,461,N/A,N/A
1638,person,0.5411244034767151,38,862,288,891,359,N/A,N/A
1638,person,0.7825902700424194,50,172,259,250,459,N/A,N/A
1638,car,0.8379366993904114,55,1232,298,1348,414,matrícula,N/A
1638,car,0.8379366993904114,55,1232,298,1348,414,N/A,N/A
1638,car,0.7245646119117737,40,1432,322,1512,382,N/A,N/A
1638,car,0.6832529902458191,60,1133,317,1200,362,N/A,N/A
1639,car,0.9090196490287781,44,837,295,1088,465,matrícula,mt
1639,car,0.9090196490287781,44,837,295,1088,465,N/A,N/A
1639,person,0.7054538726806641,50,164,258,248,458,N/A,N/A
1639,car,0.8438308835029602,55,1232,298,1350,415,matrícula,N/A
1639,car,0.8438308835029602,55,1232,298,1350,415,N/A,N/A
1639,car,0.7232881188392639,40,1432,322,1512,382,N/A,N/A
1639,car,0.6564958691596985,60,1132,317,1201,362,N/A,N/A
1640,car,0.9097371697425842,44,822,295,1081,469,matrícula,mt
1640,car,0.9097371697425842,44,822,295,1081,469,N/A,N/A
1640,person,0.7149128913879395,50,157,264,244,459,N/A,N/A
1640,car,0.863275945186615,55,1231,297,1352,417,matrícula,N/A
1640,car,0.863275945186615,55,1231,297,1352,417,N/A,N/A
1640,car,0.7206366062164307,40,1432,322,1512,382,N/A,N/A
1640,car,0.6514492034912109,60,1130,315,1202,363,N/A,N/A
1641,car,0.8873258233070374,44,805,294,1074,475,matrícula,mu
1641,car,0.8873258233070374,44,805,294,1074,475,N/A,N/A
1641,person,0.7330799102783203,50,151,265,242,461,N/A,N/A
1641,car,0.8367186188697815,55,1231,297,1354,418,matrícula,N/A
1641,car,0.8367186188697815,55,1231,297,1354,418,N/A,N/A
1641,car,0.722625732421875,40,1432,322,1512,382,N/A,N/A
1641,car,0.6340477466583252,60,1128,314,1202,363,N/A,N/A
1642,car,0.87922203540802,44,789,293,1068,481,matrícula,mu
1642,car,0.87922203540802,44,789,293,1068,481,N/A,N/A
1642,person,0.7507529854774475,50,149,263,240,462,N/A,N/A
1642,car,0.8299249410629272,55,1232,298,1356,419,matrícula,N/A
1642,car,0.8299249410629272,55,1232,298,1356,419,N/A,N/A
1642,car,0.7222848534584045,40,1432,322,1512,382,N/A,N/A
1642,car,0.6654666662216187,60,1127,314,1202,365,N/A,N/A
1643,car,0.8831545114517212,44,771,292,1060,486,matrícula,mu
1643,car,0.8831545114517212,44,771,292,1060,486,N/A,N/A
1643,person,0.7327181100845337,50,149,265,235,462,N/A,N/A
1643,car,0.8340306878089905,55,1232,298,1356,421,matrícula,N/A
1643,car,0.8340306878089905,55,1232,298,1356,421,N/A,N/A
1643,car,0.7233805060386658,40,1432,322,1512,382,N/A,N/A
1643,car,0.6792981028556824,60,1124,311,1202,365,N/A,N/A
1644,car,0.9128629565238953,44,750,292,1052,495,matrícula,mu
1644,car,0.9128629565238953,44,750,292,1052,495,N/A,N/A
1644,person,0.7905629873275757,50,143,265,229,461,N/A,N/A
1644,car,0.8205289244651794,55,1231,297,1360,423,matrícula,N/A
1644,car,0.8205289244651794,55,1231,297,1360,423,N/A,N/A
1644,car,0.7281916737556458,40,1431,322,1512,382,N/A,N/A
1644,car,0.6891228556632996,60,1124,310,1202,366,N/A,N/A
1645,car,0.9181698560714722,44,729,291,1045,501,matrícula,mu
1645,car,0.9181698560714722,44,729,291,1045,501,N/A,N/A
1645,person,0.7916802167892456,50,133,266,219,460,N/A,N/A
1645,car,0.7838456034660339,55,1230,296,1363,426,matrícula,N/A
1645,car,0.7838456034660339,55,1230,296,1363,426,N/A,N/A
1645,car,0.7347549200057983,40,1432,322,1512,382,N/A,N/A
1645,car,0.655534565448761,60,1124,309,1202,365,N/A,N/A
